"","10-Heptadecenoic acid_ (Z)-_ TMS derivative","1_5-anhydro-D-sorbitol","1-Decanol_ 2-hexyl-","1-Dodecanol_ TMS derivative","1-Heptanol_ TMS derivative","1-hexadecanol","1-Hexadecanol_ TBDMS derivative","1-Monomyristin_ 2TMS derivative","1 monoolein","1-Monopalmitin_ 2TMS derivative","1-Nonene_ 4_6_8-trimethyl-","1-Octadecanol_ TMS derivative","1-octadecene","1-stearoyl-rac-glycerol","2-Ethyl-3-hydroxypropionic acid_ di-TMS","2-hydroxybutyric acid","2-Hydroxybutyric acid_ 2TMS derivative","2-ketoisocaproic acid 2","2-Methoxyestradiol_ 2TMS derivative","2-Monomyristin_ 2TMS derivative","2-Palmitoylglycerol_ 2TMS derivative","2-Propenoic acid_ 2_3_3-tris[(trimethylsilyl)oxy]-_ trimethylsilyl ester","2-Pyrrolidinone_ TMS derivative","3-indoleacetic acid","3-indolelactic acid 2","3-Pyridinol_ TMS derivative","4-hydroxyphenylacetic acid","4-Pyridinol_ TMS derivative","5alpha-Cholestanol","9-Hexadecenoic acid_ (Z)-_ TBDMS derivative","Acetamide_ TMS derivative","acetohydroxamic acid",".alpha.-D-Glucopyranose_ 2_3_4_6-tetrakis-O-(trimethylsilyl)-_ bis(trimethylsilyl) phosphate",".alpha.-Tocopherol_ TMS derivative","Aminomalonic acid_ tris(trimethylsilyl)-","Anthraquinone_ 1-(o-chlorophenyl)-","arabinose","arachidic acid","Arachidonic acid_ TMS derivative","aspartic acid 1","aspartic acid 2","Benzoic acid_ 5-methoxy-2-[(trimethylsilyl)oxy]-_ trimethylsilyl ester","Benzoic Acid_ TMS derivative_","Beta- alanine 1",".beta.-Gentiobiose_ octakis(trimethylsilyl) ether_ methyloxime (isomer 1)",".beta.-Tocopherol_ TMS derivative","Butanoic acid_ 2_4-bis[(trimethylsilyl)oxy]-_ trimethylsilyl ester","Campesterol_ TMS derivative","capric acid","cholesterol","citric acid","citrulline 2","Creatinine","D-allose 1","D-glucose 1","D-glucose 2","Diethanolamine_ 2TMS derivative","Dihydrouracil_ 2TMS derivative","dioctyl phthalate","DL-isoleucine 1","DL-isoleucine 2","DL-Ornithine_ 3TMS derivative","D-malic acid","D-mannitol","Doconexent_ TMS derivative","D-threitol","D-(+)-Turanose_ octakis(trimethylsilyl) ether","eicosane","eicosapentaenoic acid","elaidic acid","ethanolamine","Ethanolamine_ 3TMS derivative","galactitol","galactonic acid 2","galacturonic acid 1",".gamma.-Tocopherol_ TMS derivative","gluconic acid 2","Gluconic acid_ 2-methoxime_ tetra(trimethylsilyl)-_ trimethylsilyl ester","glycerol","glycerol 1-phosphate","glycine","Glycine_ 2TMS derivative","Glycine_ TMS derivative","glycolic acid","Glycolic acid_ 2TMS derivative","guanosine 2","Heneicosane","Heptacosane","heptadecanoic acid","Heptadecanoic acid_ glycerine-(1)-monoester_ bis-O-trimethylsilyl-","Hexadecane","hypoxanthine","inosine","Lactic Acid_ 2TMS derivative","lactose 1","L-alanine 1","L-alanine 2","L-Alanine_ 2TMS derivative","L-Alanine_ TMS derivative","L-asparagine 2","L-Asparagine_ 2TMS derivative","lauric acid","L-cystine 1","L-cystine 2","L-cystine 3","Leu-Trp_ N-trimethylsilyl-_ trimethylsilyl ester","L-glutamic acid 1","L-glutamic acid 2","L-glutamic acid 3 (dehydrated)","L-glutamine 1","L-glutamine 2","linoleic acid","L-(+) lactic acid","L-leucine 2","L-lysine 1","L-lysine 2","L-methionine 1","L-methionine 2","L-norleucine 1","L-Phenylalanine_ 2TMS derivative","L-proline 2","L-Proline_ 2TMS derivative","L-Proline_ TMS derivative","L-serine 1","L-serine 2","L-threonine 1","L-threonine 2","L-tryptophan 2","L-tyrosine 2","L-valine 2","L-Valine_ TMS derivative","m-Cresol_ TMS derivative","Methoxyamine_ TMS derivative","Methyl Caprate","Methyl galactoside_ 4TMS derivative","Methyl Laurate","Methyl Myristate","methyl oleate","Methyl Palmitate","Methyl Stearate","Monolaurin_ 2TMS derivative","myo-inositol","Myristic Acid d27","N-acetyl-D-glucosamine 2","N-Acetyl glucosamine methoxime_ tetrakis(trimethylsilyl)","Nonanoic acid_ TMS derivative","norvaline 2","Octadecane","O-phosphocolamine","oxalic acid","Oxalic acid_ 2TMS derivative","palmitic acid","palmitoleic acid","p-cresol","Pentadecanoic acid_ TMS derivative","Phenol_ TMS derivative","Phenylalanine 1","phosphoric acid","Phosphoric acid_ 2-(trimethylsiloxy)-1-[(trimethylsiloxy)methyl]ethyl bis(trimethylsilyl) ester","Phosphoric acid_ 2-[(trimethylsilyl)oxy]-1_3-propanediyl tetrakis(trimethylsilyl) ester","Phosphoric acid_ bis(trimethylsilyl)monomethyl ester","Propylene glycol_ 2TMS derivative","Propylparaben_ TMS derivative","Pseudo uridine penta-tms","psicose 1","Pyroglutamic acid_ TMS derivative","pyrophosphate","quinic acid","ribitol","Ribonic acid_ 2_3_4_5-tetrakis-O-(trimethylsilyl)-_ trimethylsilyl ester","ribose","(R_R)-2_3-Dihydroxybutanoic acid_ tris(trimethylsilyl)-","(R_S)-2_3-Dihydroxybutanoic acid_ tris(trimethylsilyl) deriv.","serotonin 1","stearic acid","succinic acid","tagatose 1","tetracosane","Tetradecanoic acid_ triethylsilyl ester","Thiazolidine-2_5-dione","threonic acid","trans-4-hydroxy-L-proline 1","trans-aconitic acid","tyrosine 1","tyrosine 2","Urea_ 2TMS derivative","uric acid 1","uric acid 2","Uridine_ 3TMS derivative","xanthine","xylitol","xylose 1"
"279",16.6831169065493,22.0900749671747,18.1913730541155,16.3193138566747,16.9712918153425,16.1303992522291,15.5235291746383,21.3226899662012,16.8633007391243,22.5869689520359,18.0634058959977,17.1317484689724,19.0825485622809,22.7907920598909,17.2206586958299,18.5817431052177,19.0720208867736,18.8941007204197,20.9124444963388,16.1941302115122,21.7999107137872,16.3615004145453,17.325330211717,18.706427895763,18.0300495877978,18.3250602871948,16.6442101247531,18.444269243706,14.4784914260152,21.2936183458933,18.5406383030355,18.5578256667797,18.9332692273971,20.0133703295832,19.0457854078022,18.1578449461461,17.3870950119118,17.4208908577109,17.8426288934267,18.2483550172306,17.3514779657482,16.438566957513,15.756571003841,17.0015920197434,13.4321009027829,15.2931508279171,16.501748702727,16.075149170746,17.3447737205118,22.0861786515977,22.0735082424952,16.6560115714014,19.0518797534336,22.2498250045278,22.9899468272263,23.0310069544655,17.4056346356001,15.2798682899318,21.705350282259,21.6005638955726,21.2699549906532,20.4022118139969,19.0674283963814,16.3106680539324,15.8608607916739,19.7570388498251,21.3737347344662,16.6554424883572,16.8284205310332,19.5168579601151,18.2168197439272,20.4570303968606,15.9498003179336,15.5670832188819,19.0999627374572,17.8507235197639,16.8250882915633,17.1938533493829,21.5405824927691,19.6701217311645,21.8990247459707,19.3675271523699,18.5964901817197,21.5788643617491,16.5893917383021,16.0890042497165,17.1795604475353,16.5296121117546,19.0078974171293,18.3030425518697,17.5353173241456,16.7959608038113,19.5234110269556,22.4376846163485,15.6621099736854,20.8927393942646,18.2847170302515,21.1337961561563,18.8899275875439,16.5440009438046,17.7660658455117,18.7263023894065,19.1249142357098,17.1245814514289,16.7961049353162,18.6289464870253,20.2582304995129,19.6131828330453,23.0394754823689,19.3006953885003,16.3725106384701,20.8302550565336,20.1055632991836,21.4005430958787,22.4576607988094,18.4161005254795,18.1252776858326,18.0899868512614,20.9509423695151,20.2701299338912,21.6160453045766,19.6043209584781,22.7065521696879,20.0579131579324,20.4114916040558,21.7248625671394,20.3614691039431,22.0810525315784,21.3708918792408,19.5413429301228,22.0457064178147,18.1805093328756,21.9684524230152,21.9778348683643,22.9765108681015,22.4584959861108,22.3632002103315,20.5499799105114,22.7030741586844,22.5102476053412,17.905022328399,21.6458200477346,22.3464030524431,20.5088180380275,16.1603260620444,16.6040854942067,21.4643545196314,17.542314848973,17.1105248511724,19.0370565635142,19.1918777353502,22.8143962059253,19.6766477050926,19.7482598452809,17.0479425831504,17.0880617288828,21.0843055992904,23.0104688225371,17.608937954888,19.217859110932,16.810553009696,20.8223778713565,16.4724636419408,19.4469161032963,21.0264538181143,19.7661450433278,16.2855056072451,17.3891996183548,18.1532779780544,17.9516728183897,18.598493192777,17.6348702212578,18.5793304638094,16.7810434328012,22.4713667471727,19.0835449900553,18.1254845846733,17.2664111389456,16.0167921166941,21.2002883248544,21.5110369578042,17.6414073066087,16.9584035839723,22.2051128373358,19.5065310903376,22.8973786442762,23.024992823729,18.009670828724,17.7168752333363,16.7472873684944,19.0616087565538,18.5343600775344
"141",16.1998262632669,22.6800518588713,18.9700253166511,16.6377783871212,16.2644243767412,16.543288596701,16.1916639880828,21.2470512171894,16.9143482693201,22.6942075565055,18.3548756983007,17.4058847744794,19.58947370121,22.6869190559266,17.0244261582997,19.4981871686787,19.0815831982406,17.6893588575828,21.2842453198796,16.2865279385599,21.1271301173884,16.8678484258694,17.4504290934359,17.511140042329,18.0222471919322,18.8031148743185,16.2680687200501,18.66978007393,14.7213547232295,21.841517767912,19.5254910688586,18.9107665505328,19.4851403863759,20.1121960617866,19.9168453755936,19.2604272268109,18.5959217570631,17.6760515727711,18.8709181855228,19.7505024856497,17.2932331725997,16.9851033549803,17.1493604437446,16.6989406684627,12.7308195376332,15.4177643548955,17.593600500698,15.8668265370801,17.3532540643514,22.2663513715934,22.0152110407363,15.4389324460255,19.2218284535032,21.0479588818025,23.3999398910285,23.0021999012097,17.9054547882682,15.1545653515086,21.4354389803356,21.8873512770478,20.9097924170641,18.1402798237362,19.0194374113221,19.9557512051105,17.040356504029,20.7879553748766,21.6781676318135,16.941764705132,17.6266081684796,22.040911655483,18.234996791971,20.6223034144901,16.4567304684755,18.4508041034689,18.7259283736563,17.9546395551422,17.2950520323608,17.9710274647074,22.0730648904289,19.8055749190425,22.8838181590851,20.4291307174873,19.6729072679568,21.704043007613,17.1947599793062,16.5715483890522,16.7971327672983,16.9276303078711,18.4570496204629,18.6689260151442,17.7965223916919,16.495769471325,19.82244791969,21.6104021826991,16.6653269660699,21.2559693327073,19.5263172132716,20.8973526974901,19.7601805383447,18.091559045697,16.7097378158607,19.4900680297319,16.8566613166322,20.4869125788472,20.8654817288823,18.8431455162049,19.7105608828695,18.8069081111341,22.9647584677941,20.340657870636,16.5464560490218,21.1075842885405,19.034177542185,21.2938861733178,21.4969004379671,20.715152763732,18.4140484522504,17.6593640056822,21.5741132316659,19.9167379965852,21.9466065001494,20.7343990715138,22.9595570038928,20.3178448946653,20.440814645067,22.088312096205,20.8735354925365,22.630157026494,21.8174296036897,18.5609633096505,22.0841147736056,19.6725745151937,22.4551807802346,22.6454776209562,23.0135063981273,22.8681605409108,22.6415553432498,20.8348730431383,22.9716071862326,22.7824902797771,18.1724656411906,21.7813548697139,22.4427950465259,20.2369829298999,22.8903090779218,17.3562927891401,21.503690780346,17.5342843895162,17.7598866764367,21.9452655578909,22.3642122534103,22.885796375361,19.0368371366724,20.2413002882444,17.2661084829798,16.9312937225526,21.3703712319985,23.0858987003341,16.9731689190314,17.2954533591414,17.4692774089585,21.1893782335911,16.7994291624865,20.0681752151098,21.7499587364833,20.3532092977129,17.652979027079,19.6468408405735,19.906888158928,18.5456337512656,17.0810415294822,17.473402193003,18.7315327770664,18.0064729010734,22.7030989138651,20.2856362935053,18.7581961317112,16.5455379107344,14.8509322161395,21.700373494549,21.8041663822951,17.9012435190215,17.2498345421275,21.5935115813047,21.4858163497255,22.9712326346721,23.0081299364133,16.3512743323007,18.6313097096008,15.3092832353259,19.384046360887,18.9534849437332
"242",16.8529567541757,22.6334903343771,17.6588369414422,16.2085182251812,16.3834063327102,15.7062204959465,15.5031858528356,21.0277034975072,16.375278149215,22.3839299564114,17.836458313428,17.3406616843382,17.393376898861,22.7790671658253,17.1550301070324,19.0021263304166,19.2272431488902,18.7732286547381,20.814663629725,16.2360050725358,21.6003587942491,16.4340195156678,17.1147149589024,17.4292694806225,18.7081761816446,18.4390211083361,16.5136089924211,18.257857957124,15.0205395535228,21.368331046168,18.862479596697,19.2911099537829,19.0757969550394,19.4016334678146,18.8758035001998,18.5978173179376,18.3421963715625,18.3367907428317,19.2517301697642,18.3001062775581,17.9008647481677,16.581050281116,16.6435597076836,16.2058201639475,15.2282512830728,14.8631693621418,17.6106983157188,14.4450154230775,16.5664274919495,22.1207644432611,21.9174813321868,15.8397169210433,18.9976019937263,20.1069091263352,22.9128127867835,23.0022445689964,17.1486312089433,14.988119395395,21.1693461835141,21.1199850508411,20.0979147839361,17.844349297138,18.6442534934433,19.0600065870794,17.0371852006251,20.8374807938558,21.1023892559297,16.000361071555,18.6786022844098,21.7620876988084,17.7055968960176,20.6617110057432,16.1438605522303,16.943174607811,19.4264893610587,17.507179632948,17.1534886522427,18.0341838583304,21.2689351961443,19.93876859872,22.141209137539,19.3592149025132,19.531726932099,21.7128976986811,16.4276793121866,14.3181574495283,16.3622056495783,16.3592529125973,18.0964521137046,18.2182134172583,15.8612926384976,17.2366188975109,18.0392245170556,22.1735772493281,15.6083487009345,20.9101141910165,19.0361089131754,20.9928138874882,19.1847906560736,17.0450923827294,17.0919682790151,19.057512314177,17.2302190132906,20.0598103574132,18.2865576448581,21.0005936569725,20.1897580096547,19.1800402821518,23.0091803319281,20.0701312743699,16.0569468934426,21.3886696746509,19.1945001951996,20.344267025763,20.6109981518663,19.7283343673808,16.9600061425087,17.0335601562902,19.9604155242574,19.4468937358442,22.1712551748278,20.4491765054777,22.9996847745135,21.871366389735,20.2645063137378,21.1000719314266,19.9262920426154,20.5901370495379,20.971291470562,18.0947880355033,21.3915969966751,18.8204236275745,22.2989836943885,21.9902775489481,22.7272630651614,22.3939591067963,22.3142669662547,20.7065614669001,22.792909380018,22.5386749009504,17.6741063935391,22.4425550228259,22.5739087078349,19.6325360744029,21.7145318369784,16.4554484454364,20.8868408079414,15.9404485221376,16.9279187602556,18.2702833473174,22.558982496902,22.9653492766516,20.4210864499327,19.90832107198,17.1646836865033,16.5299218775975,20.660927821129,23.0250817398421,16.8444123689511,18.5987100863749,16.4940294547251,21.0864959085044,16.0692423637526,20.5788443447352,21.7628553782419,19.4623095685515,16.9376502363168,19.6441847371144,18.5121754446631,18.3890027966846,16.6438208373309,16.7973183955998,19.0582725207001,16.4601832485481,22.5781219404377,19.8772452978552,18.4668926673173,15.3861502423529,15.4571465683952,20.9551028922452,22.0319649555245,18.0785767185496,16.5906296508351,20.8958750377346,21.0773093386142,22.996222548019,23.0459648798604,16.8511564395261,18.2020527621666,15.1998512984178,19.6240568657306,18.4266087468684
"357",16.5902667961386,22.943937125007,19.1347674034372,15.882305507831,17.3120602094706,14.4102574141757,15.1314189120542,21.0189825034863,15.9231597132444,22.6510536257705,15.7776676187534,17.190518715293,18.3307792093476,22.5845838211416,16.2984778838556,18.333399954928,19.9105172214727,17.8978531973317,22.2389790948317,16.1855336312407,19.9352469182312,16.0394902703139,17.0901420548941,18.119699869993,18.3266115011886,18.3807349450592,15.2274552622047,17.5959230278288,14.7842020665208,21.7305046958698,18.0617002191204,18.4860829610593,19.1628987395423,19.145245817465,16.9302744295761,19.0450345722542,15.8433038145517,16.3313637761963,18.3409332897258,18.4782249702485,16.1327434042239,18.2117807696572,16.5933008309201,16.2413214736879,13.5307115830152,14.4598952777402,17.0902527192037,15.8598201096032,16.7391173186789,22.3811313033182,21.736606698541,16.2158220727452,17.1905646772079,20.3286112120321,22.8329833610269,22.9890331812245,17.3591539557227,15.2373996018352,21.000277576082,20.9278810686852,17.5036204319818,18.2964819924751,18.6734240479262,18.8205668522965,17.419661218785,19.1277544807917,21.0914768645257,16.3173975943751,15.4974109825208,22.6558711087844,18.2924226670882,20.1210457413788,15.5052213060507,15.2339361655916,19.8321411778476,16.5482634385114,15.5880298620082,16.5541220706086,21.9551136833101,18.6181823255921,20.5390816814489,19.6000631769957,18.7551969474299,21.1838312319008,16.0671995522204,15.5327000026758,16.1799909917926,15.3674613172152,19.2483543174684,18.1135304720176,17.5679324331611,16.6429729912073,18.4172404172985,22.6480410850038,15.7907708379701,19.8063022369713,18.2788795551394,19.474596907897,18.2779946006663,15.8488050718356,16.8289687130754,17.9097713914945,17.5167156893905,17.5314761182192,17.61717277719,18.5252075146837,18.9377914075884,18.4752851117891,23.0151632657828,19.1732403054412,16.1855336312407,21.8241376989151,15.4334091376984,20.1109085179802,20.633750283367,19.4445194696588,16.7083360484029,16.9155009998082,20.6284636841946,17.9616997744543,20.1489895365239,18.1953356746805,22.0100380384242,20.4104019178359,18.7285733737433,20.6913189668658,19.1104964737619,20.2883976786012,20.8779652987077,19.3724974697685,22.0731045502748,18.2668291996746,20.974774713132,22.3668871639898,23.0193386021576,22.5514466554336,22.532718299189,20.4862109857931,22.6071157539953,22.4537024225959,17.6207215451639,21.08930176763,22.9894781301236,19.2289268679026,19.7235423816779,15.5657984402552,20.6389635220293,17.3530991422463,16.0605797498395,16.3480958817162,22.4141738085346,23.0165692592749,20.4146923237441,19.5941256589124,17.0884372728439,15.6146071604645,19.6628558654653,22.8980884128499,16.6774019092001,18.1233335546724,17.8746015231057,17.1467916217315,16.3250304996986,18.9947495114617,21.2407861385636,20.0349891977679,17.7814676885638,16.8664181770728,18.1884773522196,17.6931464473626,15.8082141946578,15.9029106034758,17.3525719869348,16.5655365657871,22.6725703856388,19.7333418676892,18.3235927376554,15.2017690002084,15.0923073412274,20.5993249731021,20.7034198414147,18.8542953966866,15.5703636364172,20.1316932086402,17.2267089957393,23.2999398377337,22.909745228729,19.104357558337,17.3502749272245,16.7075977966667,17.8219619213467,19.4545716497988
"47",16.0715963463254,22.5308789171835,17.8971557281329,16.3467347494893,17.6001570492099,16.2544351977261,15.6250512402561,20.9752619808976,15.8857947154338,22.2309599756415,18.6717150355347,17.1973475922645,19.1537546036959,22.6683299076629,17.6009878950083,18.8329059398945,18.7630734045922,18.5674430835735,21.1323881296673,15.8273356831763,21.5433541991486,16.8399690478249,17.7657759252474,18.1610874787725,19.0746685937652,17.5732086076632,16.1521672049592,18.3517292499021,14.9765932043262,20.9283048673258,19.2482317600435,18.9527288598337,19.3722919761211,19.4237249042848,17.5044067325123,17.5835796382113,17.8984075977317,18.00891465368,17.8182685998855,17.7678072682939,16.596396073947,15.9378701831217,17.0321761768961,16.8128182002021,15.7759951990053,14.4966049539552,17.9967615907668,14.2843389534064,17.0866076357744,21.9022777629357,21.9152692692862,16.528546582185,18.870633052871,20.0029972033587,22.9997818930079,23.0286887719675,17.7304436985407,15.4587517227674,20.961857361931,21.1431440661276,20.2737284734309,17.8731346437967,18.5558408386778,18.7535881032027,15.645506422609,20.4703278403682,21.0704642984025,17.1630116207131,17.7266443263733,21.404046098445,17.5027710076002,20.8136847556206,16.816827183706,16.8734171229706,19.0149827233205,17.0706033626393,17.2358279383908,18.0865638636887,20.1696936623759,19.3256642448917,21.6809304052508,18.6730287380545,17.5842914038641,21.6409934043342,17.1749271214338,16.6314461344752,17.1165678992708,16.5073424602475,18.1978705535329,18.1184868700874,17.6592039829456,16.6740655290425,19.5940422552031,22.1036647001951,16.1191838564603,20.7818824590913,18.6592021541176,21.4808391651165,18.4986333762151,17.24158418483,17.3645312788741,18.5224110282767,16.5278006459132,19.1575836568293,19.6943801865132,18.3599248762651,19.0029603821034,18.4129183790532,23.0311755405501,20.1921877180437,16.226274960924,20.7152625463802,18.9086641793653,20.7004988858642,21.1890698849124,19.3499051197995,16.9556055033701,16.9351872853522,20.4445579574125,20.0533310056387,22.8194126597473,20.6006014151598,23.0233588362032,19.5652718981296,20.4009317590288,21.4529451602037,20.5620379282008,22.3898959379961,20.9302207723347,18.0454169314186,21.4154369473387,19.332044162205,22.1363756366572,21.9450193104165,22.5544157331374,22.3853637524693,22.3020092275889,20.5211689728731,22.7064094175044,22.4856268836759,17.7163854559143,22.1223000372632,22.2589849713796,19.8834477481942,21.4344726004488,16.3609249155002,21.4506404446379,17.0163997410194,16.9804301523234,21.4732671521698,22.8771914536888,22.6945808023944,19.4521522431484,19.6648102751721,16.6190724976027,17.7594512739146,20.8397019572595,23.0124952830003,15.728847840178,18.3220111336795,17.3752749487492,21.5158726585171,16.2829156496342,20.1945024280966,22.1191282128867,19.1086215151797,15.6569824144797,19.1538387965584,18.7039689917783,19.1942012345518,16.9065332077906,18.3703542004496,18.7251058667314,15.3337480680604,22.3805750524067,20.1316039200976,18.0542434505335,15.7556608301488,14.0563269670909,17.5021919348216,22.0679787738195,20.1319330259561,16.4665319920836,21.1969700889707,21.0947413697913,22.6392832103394,23.0125193257911,16.6642838656779,17.8959950789318,17.4544837565279,19.4776264623124,18.3853375291934
"1",16.6640679249865,22.3929309070406,17.4888188606485,16.5401741858462,17.4550079882909,16.0105020799449,16.03805539847,21.7039685554233,16.8481987680246,22.7948644233597,16.2245484776592,17.1584856322755,18.2438873121208,22.7717957724811,17.7927504184944,19.7237031717637,18.9086372981349,19.4064915138053,20.7310329699361,16.6602957485988,22.3929806186227,16.7992596322008,17.3414150953024,17.6918683597538,17.9836927514736,18.9939131499122,16.6249385548905,18.7570547144555,15.743917682369,20.8687736364652,19.8221334062976,19.7369789756782,20.9554440840989,20.042348028287,18.0458327831623,18.3423570089246,18.2261851711758,16.393091614724,19.210028268676,19.2896307072103,16.9420522503919,17.0829770340044,16.9569450271419,16.8661771867713,14.1440762973737,14.5874894238184,19.108440295496,13.0790110594228,17.2755049174759,22.316970521534,21.6244332992502,16.9378814525357,19.6463091730836,20.5671742099558,22.8746854866408,23.0166005899882,18.048018048522,16.1949496999654,21.9042300869014,21.9869078881718,20.8234583154305,18.7231159629952,19.2946016411638,20.1108652510446,16.2405198699242,21.1315458624725,21.261654309271,16.3743333154677,17.8056597990353,21.8840455134692,18.3363900530915,21.5454557099303,17.3747043775045,16.7291908052741,19.7060598204876,17.715502737771,17.0838534290094,17.5671053861224,20.8386890392192,20.2861813698275,22.4011493174391,20.062643539719,19.4876344000383,21.8931179364143,16.5504553623245,15.294607092954,16.7239541904723,17.6672562193084,17.6461172741986,18.4493712514377,17.7508311109544,17.7069048817693,18.5303817988987,22.6351462221221,17.8197352493788,21.3773943968751,19.5028840237119,22.223294937452,20.2968117265588,18.2911619551072,17.062047067949,19.1234359323766,17.2528765288921,19.7561889362648,20.6629369621088,18.6824311040492,20.6662054203192,19.6796590612712,22.9127461783679,20.6670824310918,16.0740102843498,20.4890272710431,19.6017834070592,21.0083110687439,21.6410825989522,21.2770441415052,18.4318859073614,18.179782552241,21.1794034879998,19.9097925815439,22.4715842250496,20.8717631863063,23.0022159679867,19.7047952406959,20.6704278298127,21.7151884219552,20.7894606655471,22.3785109541216,22.4504003374652,21.5198716637895,22.4382942228822,18.2823728486545,22.4576991292837,22.5118715044734,22.7469297851133,22.6393596933299,22.3475814395273,20.4341611241628,22.6560649743457,22.4986127712897,18.4383503280968,21.8308619703822,22.5524004040306,20.4129242790698,22.0305791525484,17.3969658924268,22.1601466607216,17.5753992134312,17.5946698821569,17.9601929130787,22.0210594738099,22.9678705390768,19.6109837237251,21.1776271221096,17.1493922768899,18.4955159640684,21.5564269792835,23.0161988730029,17.2139116766304,19.1975680352953,17.7641332175742,21.1255459142941,16.6384529418803,20.7146348483398,21.3312993345244,20.2110334644607,17.4367614826705,20.3501882842759,17.9663465867905,18.8093351656778,17.8510133938588,17.8716337264362,19.1867627764457,16.9743551851588,22.5549334200927,20.8801758402621,18.6483263848733,16.1456496740371,15.7476311191229,21.6259749010675,22.2971530509571,19.9618091819295,16.6292528330062,20.1528572240916,21.9118583851402,24.0215230308073,23.0149184844575,18.0975090575823,18.1311622543816,15.8078502274963,19.7991294170745,18.5550786428428
"100",16.139526282937,22.2315011242972,17.1306530697748,16.632762195333,17.4495994717371,16.0555861896375,15.069187120957,20.8263117191837,16.0389222745408,22.5631836690574,18.1185701066071,17.6364589080703,17.762804756746,22.5674825649234,18.3126182473317,19.0131868737191,18.78866183194,19.9767145649354,21.0742966854974,16.350042853551,21.4393882329777,17.2006674882505,17.7160758664687,19.9118934328893,19.3584550825639,17.8941830282716,19.2348102859697,18.5477589476162,15.1374815785029,20.9122108169781,19.5160432272913,19.4449355031598,19.3219753222249,19.6584664912302,16.0395955956417,17.490985899318,18.1730340558767,17.6602147653791,17.712345177769,19.3281790342318,16.8426481870533,17.1212841408938,16.6188681312727,16.9590770512235,15.4561926087548,13.4209413828813,18.6230081366323,13.5133119291244,17.7392499414786,22.2703774222077,21.9574142781708,16.9922479302896,19.6429427613959,20.5235177758072,22.9689181879895,23.039024394788,19.2484630628625,15.8951158312576,21.6381842793909,22.3504780515477,21.0096978123516,18.3715191848457,18.8569147622106,22.0294620545918,15.6456647291075,21.3538993782385,21.349936882105,16.3596677070851,17.7855138306102,21.4072726434988,17.3238912735763,20.8688071874367,16.3194749843933,17.3190121830449,19.715773841172,16.9888481014644,16.4854028850101,17.724182510791,20.0099476079767,19.1682789660769,21.6815222435565,18.9585938406524,18.5171846321273,21.8587294926237,16.5147145628612,15.5152610667194,16.6709239239763,16.9714658820788,17.9292363770622,18.3446659723838,16.6161554752083,17.3279161376383,18.9497410459778,21.9469325234089,17.8170889040754,20.5664130262044,19.3800703658933,21.2568835556308,19.7537590505994,17.2553849114529,17.7016376517292,18.6155147025649,17.4722431279229,19.0586178110464,20.2865222347941,17.9255586919192,19.6708699408199,18.7376896803063,22.9145642142049,20.3470854118863,16.0357486768361,19.9128340170699,19.1089454372847,21.1922238469166,21.4091313151197,21.0670331367672,18.2475859352366,17.7405983066256,21.3440390714114,20.2941379344842,22.3733599193791,20.8685433025345,23.0095571366097,19.3450132282206,19.9358803788137,20.8715131349089,20.3473313629843,22.8216706928384,22.2182680411163,21.5229661038297,22.5685961472529,17.9082653365184,22.3820035601189,22.1035614356911,22.9076111183601,22.2535499503382,21.8814256436389,20.0539280886128,22.0823509405532,22.204055377138,17.6400399140958,22.6465045109185,22.2987705929497,20.7693564842409,22.3504472520211,18.059790143004,21.8330797400249,15.784415916754,17.3085254476079,19.0338454276558,22.3606207033099,22.489559344224,17.8089235379117,21.1028119704668,16.5271986038768,18.5576886982255,21.6113374568675,23.0121848465151,14.5009809135716,18.7961654566012,17.9772535845593,20.7055556799144,16.557851499916,20.6871476701895,21.6479766644672,19.8010024002044,16.0867004117149,20.1905554859447,20.2262711486041,18.8998240883882,18.6970687235885,19.5905283018788,20.0826844226998,16.9795508946724,22.325664682118,20.1827447129018,17.8476813841325,16.5049659062364,13.2525270131897,21.2108753557323,22.1750678424806,19.3895268402017,17.2789668090408,20.2372137254101,21.7220549973264,20.7037617830874,23.0301011414721,17.8277425213656,18.4841790350141,15.5591934244857,18.90834509401,18.4156274799447
